,State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Predicted Value
12169,MO,2016,April,12 month-ending,Cocaine (T40.5),,100,0.027851046052524,
12170,MO,2016,April,12 month-ending,Number of Drug Overdose Deaths,1150.0,100,0.027851046052524,1150.0
12171,MO,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.027851046052524,
12172,MO,2016,April,12 month-ending,Number of Deaths,61039.0,100,0.027851046052524,
12173,MO,2016,April,12 month-ending,Methadone (T40.3),,100,0.027851046052524,
12174,MO,2016,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.027851046052524,
12175,MO,2016,April,12 month-ending,Heroin (T40.1),,100,0.027851046052524,
12176,MO,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.027851046052524,
12177,MO,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.027851046052524,
12178,MO,2016,April,12 month-ending,Percent with drugs specified,85.0434782608696,100,0.027851046052524,
12179,MO,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.027851046052524,
12180,MO,2016,August,12 month-ending,Heroin (T40.1),,100,0.024462238457900003,
12181,MO,2016,August,12 month-ending,Methadone (T40.3),,100,0.024462238457900003,
12182,MO,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.024462238457900003,
12183,MO,2016,August,12 month-ending,Percent with drugs specified,84.7087378640777,100,0.024462238457900003,
12184,MO,2016,August,12 month-ending,Number of Deaths,61319.0,100,0.024462238457900003,
12185,MO,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.024462238457900003,
12186,MO,2016,August,12 month-ending,Cocaine (T40.5),,100,0.024462238457900003,
12187,MO,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.024462238457900003,
12188,MO,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.024462238457900003,
12189,MO,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.024462238457900003,
12190,MO,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.024462238457900003,
12191,MO,2016,August,12 month-ending,Number of Drug Overdose Deaths,1236.0,100,0.024462238457900003,1236.0
12192,MO,2016,December,12 month-ending,Number of Drug Overdose Deaths,1386.0,100,0.017774043433299,1386.0
12193,MO,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.017774043433299,
12194,MO,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.017774043433299,
12195,MO,2016,December,12 month-ending,Number of Deaths,61888.0,100,0.017774043433299,
12196,MO,2016,December,12 month-ending,Heroin (T40.1),,100,0.017774043433299,
12197,MO,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.017774043433299,
12198,MO,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.017774043433299,
12199,MO,2016,December,12 month-ending,Cocaine (T40.5),,100,0.017774043433299,
12200,MO,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.017774043433299,
12201,MO,2016,December,12 month-ending,Methadone (T40.3),,100,0.017774043433299,
12202,MO,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.017774043433299,
12203,MO,2016,December,12 month-ending,Percent with drugs specified,86.00288600288602,100,0.017774043433299,
12204,MO,2016,February,12 month-ending,Number of Drug Overdose Deaths,1121.0,100,0.027784133625339,1121.0
12205,MO,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.027784133625339,
12206,MO,2016,February,12 month-ending,Number of Deaths,61186.0,100,0.027784133625339,
12207,MO,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.027784133625339,
12208,MO,2016,February,12 month-ending,Cocaine (T40.5),,100,0.027784133625339,
12209,MO,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.027784133625339,
12210,MO,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.027784133625339,
12211,MO,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.027784133625339,
12212,MO,2016,February,12 month-ending,Percent with drugs specified,84.9241748438894,100,0.027784133625339,
12213,MO,2016,February,12 month-ending,Methadone (T40.3),,100,0.027784133625339,
12214,MO,2016,February,12 month-ending,Heroin (T40.1),,100,0.027784133625339,
12215,MO,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.027784133625339,
12216,MO,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.027675126573005,
12217,MO,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.027675126573005,
12218,MO,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.027675126573005,
12219,MO,2016,January,12 month-ending,Methadone (T40.3),,100,0.027675126573005,
12220,MO,2016,January,12 month-ending,Number of Deaths,61427.0,100,0.027675126573005,
12221,MO,2016,January,12 month-ending,Number of Drug Overdose Deaths,1096.0,100,0.027675126573005,1096.0
12222,MO,2016,January,12 month-ending,Percent with drugs specified,84.76277372262771,100,0.027675126573005,
12223,MO,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.027675126573005,
12224,MO,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.027675126573005,
12225,MO,2016,January,12 month-ending,Heroin (T40.1),,100,0.027675126573005,
12226,MO,2016,January,12 month-ending,Cocaine (T40.5),,100,0.027675126573005,
12227,MO,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.027675126573005,
12228,MO,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.02454268791518,
12229,MO,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.02454268791518,
12230,MO,2016,July,12 month-ending,Methadone (T40.3),,100,0.02454268791518,
12231,MO,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.02454268791518,
12232,MO,2016,July,12 month-ending,Cocaine (T40.5),,100,0.02454268791518,
12233,MO,2016,July,12 month-ending,Heroin (T40.1),,100,0.02454268791518,
12234,MO,2016,July,12 month-ending,Percent with drugs specified,84.4798657718121,100,0.02454268791518,
12235,MO,2016,July,12 month-ending,Number of Deaths,61118.0,100,0.02454268791518,
12236,MO,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.02454268791518,
12237,MO,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.02454268791518,
12238,MO,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.02454268791518,
12239,MO,2016,July,12 month-ending,Number of Drug Overdose Deaths,1192.0,100,0.02454268791518,1192.0
12240,MO,2016,June,12 month-ending,Cocaine (T40.5),,100,0.024535863253456,
12241,MO,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.024535863253456,
12242,MO,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.024535863253456,
12243,MO,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.024535863253456,
12244,MO,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.024535863253456,
12245,MO,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.024535863253456,
12246,MO,2016,June,12 month-ending,Methadone (T40.3),,100,0.024535863253456,
12247,MO,2016,June,12 month-ending,Number of Drug Overdose Deaths,1157.0,100,0.024535863253456,1157.0
12248,MO,2016,June,12 month-ending,Number of Deaths,61135.0,100,0.024535863253456,
12249,MO,2016,June,12 month-ending,Percent with drugs specified,84.4425237683665,100,0.024535863253456,
12250,MO,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.024535863253456,
12251,MO,2016,June,12 month-ending,Heroin (T40.1),,100,0.024535863253456,
12252,MO,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.027905907844843,
12253,MO,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.027905907844843,
12254,MO,2016,March,12 month-ending,Methadone (T40.3),,100,0.027905907844843,
12255,MO,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.027905907844843,
12256,MO,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.027905907844843,
12257,MO,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.027905907844843,
12258,MO,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.027905907844843,
12259,MO,2016,March,12 month-ending,Cocaine (T40.5),,100,0.027905907844843,
12260,MO,2016,March,12 month-ending,Percent with drugs specified,85.2967227635075,100,0.027905907844843,
12261,MO,2016,March,12 month-ending,Number of Deaths,60919.0,100,0.027905907844843,
12262,MO,2016,March,12 month-ending,Number of Drug Overdose Deaths,1129.0,100,0.027905907844843,1129.0
12263,MO,2016,March,12 month-ending,Heroin (T40.1),,100,0.027905907844843,
12264,MO,2016,May,12 month-ending,Cocaine (T40.5),,100,0.022964372416508,
12265,MO,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.022964372416508,
12266,MO,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.022964372416508,
12267,MO,2016,May,12 month-ending,Methadone (T40.3),,100,0.022964372416508,
12268,MO,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.022964372416508,
12269,MO,2016,May,12 month-ending,Percent with drugs specified,84.6556233653008,100,0.022964372416508,
12270,MO,2016,May,12 month-ending,Number of Deaths,60964.0,100,0.022964372416508,
12271,MO,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.022964372416508,
12272,MO,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.022964372416508,
12273,MO,2016,May,12 month-ending,Heroin (T40.1),,100,0.022964372416508,
12274,MO,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.022964372416508,
12275,MO,2016,May,12 month-ending,Number of Drug Overdose Deaths,1147.0,100,0.022964372416508,1147.0
12276,MO,2016,November,12 month-ending,Number of Deaths,61411.0,100,0.017912100438031996,
12277,MO,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.017912100438031996,
12278,MO,2016,November,12 month-ending,Heroin (T40.1),,100,0.017912100438031996,
12279,MO,2016,November,12 month-ending,Percent with drugs specified,85.55304740406321,100,0.017912100438031996,
12280,MO,2016,November,12 month-ending,Number of Drug Overdose Deaths,1329.0,100,0.017912100438031996,1329.0
12281,MO,2016,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.017912100438031996,
12282,MO,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.017912100438031996,
12283,MO,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.017912100438031996,
12284,MO,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.017912100438031996,
12285,MO,2016,November,12 month-ending,Methadone (T40.3),,100,0.017912100438031996,
12286,MO,2016,November,12 month-ending,Cocaine (T40.5),,100,0.017912100438031996,
12287,MO,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.017912100438031996,
12288,MO,2016,October,12 month-ending,Number of Deaths,61393.0,100,0.022803902725066,
12289,MO,2016,October,12 month-ending,Percent with drugs specified,85.6366459627329,100,0.022803902725066,
12290,MO,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.022803902725066,
12291,MO,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.022803902725066,
12292,MO,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.022803902725066,
12293,MO,2016,October,12 month-ending,Methadone (T40.3),,100,0.022803902725066,
12294,MO,2016,October,12 month-ending,Number of Drug Overdose Deaths,1288.0,100,0.022803902725066,1288.0
12295,MO,2016,October,12 month-ending,Heroin (T40.1),,100,0.022803902725066,
12296,MO,2016,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.022803902725066,
12297,MO,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.022803902725066,
12298,MO,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.022803902725066,
12299,MO,2016,October,12 month-ending,Cocaine (T40.5),,100,0.022803902725066,
12300,MO,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.024481402294723,
12301,MO,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.024481402294723,
12302,MO,2016,September,12 month-ending,Number of Deaths,61271.0,100,0.024481402294723,
12303,MO,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.024481402294723,
12304,MO,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.024481402294723,
12305,MO,2016,September,12 month-ending,Methadone (T40.3),,100,0.024481402294723,
12306,MO,2016,September,12 month-ending,Percent with drugs specified,85.2445870088212,100,0.024481402294723,
12307,MO,2016,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.024481402294723,
12308,MO,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.024481402294723,
12309,MO,2016,September,12 month-ending,Heroin (T40.1),,100,0.024481402294723,
12310,MO,2016,September,12 month-ending,Number of Drug Overdose Deaths,1247.0,100,0.024481402294723,1247.0
12311,MO,2016,September,12 month-ending,Cocaine (T40.5),,100,0.024481402294723,
12312,MO,2017,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.020522535322441,
12313,MO,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.020522535322441,
12314,MO,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.020522535322441,
12315,MO,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.020522535322441,
12316,MO,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.020522535322441,
12317,MO,2017,April,12 month-ending,Percent with drugs specified,87.8118317890235,100,0.020522535322441,
12318,MO,2017,April,12 month-ending,Number of Deaths,63345.0,100,0.020522535322441,
12319,MO,2017,April,12 month-ending,Methadone (T40.3),,100,0.020522535322441,
12320,MO,2017,April,12 month-ending,Heroin (T40.1),,100,0.020522535322441,
12321,MO,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.020522535322441,
12322,MO,2017,April,12 month-ending,Number of Drug Overdose Deaths,1403.0,100,0.020522535322441,1403.0
12323,MO,2017,April,12 month-ending,Cocaine (T40.5),,100,0.020522535322441,
12324,MO,2017,August,12 month-ending,Heroin (T40.1),,100,0.014119861939128,
12325,MO,2017,August,12 month-ending,Number of Drug Overdose Deaths,1392.0,100,0.014119861939128,1392.0
12326,MO,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.014119861939128,
12327,MO,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.014119861939128,
12328,MO,2017,August,12 month-ending,Number of Deaths,63740.0,100,0.014119861939128,
12329,MO,2017,August,12 month-ending,Methadone (T40.3),,100,0.014119861939128,
12330,MO,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.014119861939128,
12331,MO,2017,August,12 month-ending,Cocaine (T40.5),,100,0.014119861939128,
12332,MO,2017,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.014119861939128,
12333,MO,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.014119861939128,
12334,MO,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.014119861939128,
12335,MO,2017,August,12 month-ending,Percent with drugs specified,89.94252873563221,100,0.014119861939128,
